"profileID","respID","qID","altID","obsID","tired","walking","sports","concentration","embarrassed","unhappiness","treated"
"1425154",332,4,1,2652,"never","often","almost never","always","never","always","often"
"2222333",332,5,1,2653,"almost never","almost never","almost never","almost never","sometimes","sometimes","sometimes"
"5314234",332,6,1,2654,"always","sometimes","never","often","almost never","sometimes","often"
"5314234",332,7,1,2655,"always","sometimes","never","often","almost never","sometimes","often"
"5432123",332,8,1,2656,"always","often","sometimes","almost never","never","almost never","sometimes"
"1352524",333,1,1,2657,"never","sometimes","always","almost never","always","almost never","often"
"5241154",333,2,1,2658,"always","almost never","often","never","never","always","often"
"1111444",333,3,1,2659,"never","never","never","never","often","often","often"
"3142321",333,4,1,2660,"sometimes","never","often","almost never","sometimes","almost never","never"
"1111444",333,5,1,2661,"never","never","never","never","often","often","often"
"1234512",333,6,1,2662,"never","almost never","sometimes","often","always","never","almost never"
"4253432",333,7,1,2663,"often","almost never","always","sometimes","often","sometimes","almost never"
"4512413",333,8,1,2664,"often","always","never","almost never","often","never","sometimes"
"5241413",334,1,1,2665,"always","almost never","often","never","often","never","sometimes"
"5241413",334,2,1,2666,"always","almost never","often","never","often","never","sometimes"
"2222444",334,3,1,2667,"almost never","almost never","almost never","almost never","often","often","often"
"4253432",334,4,1,2668,"often","almost never","always","sometimes","often","sometimes","almost never"
"4512345",334,5,1,2669,"often","always","never","almost never","sometimes","often","always"
"3451352",334,6,1,2670,"sometimes","often","always","never","sometimes","always","almost never"
"4321253",334,7,1,2671,"often","sometimes","almost never","never","almost never","always","sometimes"
"3215142",334,8,1,2672,"sometimes","almost never","never","always","never","often","almost never"
"3333111",335,1,1,2673,"sometimes","sometimes","sometimes","sometimes","never","never","never"
"3524123",335,2,1,2674,"sometimes","always","almost never","often","never","almost never","sometimes"
"4444444",335,3,1,2675,"often","often","often","often","often","often","often"
"2154345",335,4,1,2676,"almost never","never","always","often","sometimes","often","always"
"5123451",335,5,1,2677,"always","never","almost never","sometimes","often","always","never"
"3333333",335,6,1,2678,"sometimes","sometimes","sometimes","sometimes","sometimes","sometimes","sometimes"
"4135352",335,7,1,2679,"often","never","sometimes","always","sometimes","always","almost never"
"5314234",335,8,1,2680,"always","sometimes","never","often","almost never","sometimes","often"
"1425413",336,1,1,2681,"never","often","almost never","always","often","never","sometimes"
"2154413",336,2,1,2682,"almost never","never","always","often","often","never","sometimes"
"2413512",336,3,1,2683,"almost never","often","never","sometimes","always","never","almost never"
"1352451",336,4,1,2684,"never","sometimes","always","almost never","often","always","never"
"1234321",336,5,1,2685,"never","almost never","sometimes","often","sometimes","almost never","never"
"3333444",336,6,1,2686,"sometimes","sometimes","sometimes","sometimes","often","often","often"
"1543352",336,7,1,2687,"never","always","often","sometimes","sometimes","always","almost never"
"4512413",336,8,1,2688,"often","always","never","almost never","often","never","sometimes"
"3451234",337,1,1,2689,"sometimes","often","always","never","almost never","sometimes","often"
"2222444",337,2,1,2690,"almost never","almost never","almost never","almost never","often","often","often"
"3451425",337,3,1,2691,"sometimes","often","always","never","often","almost never","always"
"5314543",337,4,1,2692,"always","sometimes","never","often","always","often","sometimes"
"2222444",337,5,1,2693,"almost never","almost never","almost never","almost never","often","often","often"
"4135234",337,6,1,2694,"often","never","sometimes","always","almost never","sometimes","often"
"4321512",337,7,1,2695,"often","sometimes","almost never","never","always","never","almost never"
"3215451",337,8,1,2696,"sometimes","almost never","never","always","often","always","never"
"4253123",338,1,1,2697,"often","almost never","always","sometimes","never","almost never","sometimes"
"2345123",338,2,1,2698,"almost never","sometimes","often","always","never","almost never","sometimes"
"5555555",338,3,1,2699,"always","always","always","always","always","always","always"
"5432314",338,4,1,2700,"always","often","sometimes","almost never","sometimes","never","often"
"5432123",338,5,1,2701,"always","often","sometimes","almost never","never","almost never","sometimes"
"1543425",338,6,1,2702,"never","always","often","sometimes","often","almost never","always"
"5314543",338,7,1,2703,"always","sometimes","never","often","always","often","sometimes"
"4253314",338,8,1,2704,"often","almost never","always","sometimes","sometimes","never","often"
"2345123",339,1,1,2705,"almost never","sometimes","often","always","never","almost never","sometimes"
"5555555",339,2,1,2706,"always","always","always","always","always","always","always"
"2222333",339,3,1,2707,"almost never","almost never","almost never","almost never","sometimes","sometimes","sometimes"
"4253314",339,4,1,2708,"often","almost never","always","sometimes","sometimes","never","often"
"3215142",339,5,1,2709,"sometimes","almost never","never","always","never","often","almost never"
"2531215",339,6,1,2710,"almost never","always","sometimes","never","almost never","never","always"
"2154154",339,7,1,2711,"almost never","never","always","often","never","always","often"
"3451352",339,8,1,2712,"sometimes","often","always","never","sometimes","always","almost never"
"4444222",340,1,1,2713,"often","often","often","often","almost never","almost never","almost never"
"1543234",340,2,1,2714,"never","always","often","sometimes","almost never","sometimes","often"
"1543234",340,3,1,2715,"never","always","often","sometimes","almost never","sometimes","often"
"4512413",340,4,1,2716,"often","always","never","almost never","often","never","sometimes"
"2222333",340,5,1,2717,"almost never","almost never","almost never","almost never","sometimes","sometimes","sometimes"
"1352524",340,6,1,2718,"never","sometimes","always","almost never","always","almost never","often"
"5432241",340,7,1,2719,"always","often","sometimes","almost never","almost never","often","never"
"1543425",340,8,1,2720,"never","always","often","sometimes","often","almost never","always"
"2154345",341,1,1,2721,"almost never","never","always","often","sometimes","often","always"
"5314425",341,2,1,2722,"always","sometimes","never","often","often","almost never","always"
"2222333",341,3,1,2723,"almost never","almost never","almost never","almost never","sometimes","sometimes","sometimes"
"3215215",341,4,1,2724,"sometimes","almost never","never","always","almost never","never","always"
"2413321",341,5,1,2725,"almost never","often","never","sometimes","sometimes","almost never","never"
"3333333",341,6,1,2726,"sometimes","sometimes","sometimes","sometimes","sometimes","sometimes","sometimes"
"3524241",341,7,1,2727,"sometimes","always","almost never","often","almost never","often","never"
"3524123",341,8,1,2728,"sometimes","always","almost never","often","never","almost never","sometimes"
"3142321",342,1,1,2729,"sometimes","never","often","almost never","sometimes","almost never","never"
"5123451",342,2,1,2730,"always","never","almost never","sometimes","often","always","never"
"2531215",342,3,1,2731,"almost never","always","sometimes","never","almost never","never","always"
"4135234",342,4,1,2732,"often","never","sometimes","always","almost never","sometimes","often"
"2413135",342,5,1,2733,"almost never","often","never","sometimes","never","sometimes","always"
"3451352",342,6,1,2734,"sometimes","often","always","never","sometimes","always","almost never"
"3451234",342,7,1,2735,"sometimes","often","always","never","almost never","sometimes","often"
"1111444",342,8,1,2736,"never","never","never","never","often","often","often"
"2222555",343,1,1,2737,"almost never","almost never","almost never","almost never","always","always","always"
"3215524",343,2,1,2738,"sometimes","almost never","never","always","always","almost never","often"
"2154154",343,3,1,2739,"almost never","never","always","often","never","always","often"
"3333555",343,4,1,2740,"sometimes","sometimes","sometimes","sometimes","always","always","always"
"1543543",343,5,1,2741,"never","always","often","sometimes","always","often","sometimes"
"3524241",343,6,1,2742,"sometimes","always","almost never","often","almost never","often","never"
"1111222",343,7,1,2743,"never","never","never","never","almost never","almost never","almost never"
"1425154",343,8,1,2744,"never","often","almost never","always","never","always","often"
